Code,spell_group,start,stop,event,AGEDEP,GE,IND,CREDIT,Year
SYC,UM,1,2,0,52.59518172,0.7533687,16.88469358,16.98807977,2001
SYC,UM,2,3,0,51.34128706,0.7534943,17.16285092,19.10971509,2002
SYC,UM,3,4,0,50.12967228,0.7406422,15.36825086,24.58132621,2003
SYC,UM,4,5,0,48.94800527,0.2778055,7.197384981,23.78869452,2004
SYC,UM,5,6,0,47.7865373,0.3379987,8.217597624,23.37995387,2005
SYC,UM,6,7,0,46.61536862,0.3364771,8.42422568,21.39595125,2006
SYC,UM,7,8,0,45.4766304,0.3387781,9.184975823,23.78910644,2007
SYC,UM,8,9,0,44.3372894,0.3405729,9.176197474,27.52360663,2008
SYC,UM,9,10,0,43.22018604,0.5982831,7.791911902,19.99206732,2009
SYC,UM,10,11,0,42.25948053,0.5994724,7.936496292,24.15525574,2010
SYC,UM,11,12,0,41.49487038,0.5987727,7.355249832,22.39061785,2011
SYC,UM,12,13,0,40.88805923,0.710415,8.195561329,20.86008851,2012
SYC,UM,13,14,1,40.44875398,0.6404284,7.23589892,21.36721124,2013
TGO,LM,0,1,0,74.63971243,-0.8014589,11.41838664,22.99963672,2025
TGO,LM,1,2,0,74.63971243,-0.8014589,11.41838664,22.99963672,2026
THA,LM,0,1,0,43.88298777,0.2796884,28.37544528,106.3625511,2000
THA,LM,1,2,0,43.37923602,0.1925842999999999,27.82676748,106.3625511,2001
THA,LM,2,3,0,42.95884441,0.1054802,28.51503178,106.3625511,2002
THA,LM,3,4,0,42.62693436,0.1883012,29.58050295,106.3625511,2003
THA,LM,4,5,0,42.35787463,0.1673729,29.41896805,106.3625511,2004
THA,LM,5,6,0,42.09634392,0.2466566,29.61506806,106.3625511,2005
THA,LM,6,7,0,41.7734548,0.1709682,30.16807997,106.3625511,2006
THA,LM,7,8,0,41.38661141,0.1510563,30.58744967,106.3625511,2007
THA,LM,8,9,0,40.99226275,0.1042204,30.55473054,105.7597639,2008
THA,LM,9,10,1,40.63822979,0.2394144,29.46214007,108.9833527,2009
THA,UM,0,1,0,40.28904563,0.1380751,30.93047882,115.7475686,2010
THA,UM,1,2,0,39.92237431,0.1220647,28.99588092,130.672938,2011
THA,UM,2,3,0,39.62347843,0.1802694,27.97278735,136.2309986,2012
THA,UM,3,4,0,39.49401293,0.1498463,27.58869075,142.3632027,2013
THA,UM,4,5,0,39.55651447,0.1288639,27.57350096,145.5642258,2014
THA,UM,5,6,0,39.72661984,0.0674039,27.3740712,149.3732535,2015
THA,UM,6,7,0,39.89143602,0.0943555,27.14423937,146.2239494,2016
THA,UM,7,8,0,40.06185419,0.1567658,27.01481548,144.6403073,2017
THA,UM,8,9,0,40.30134051,0.1754361,26.71283439,144.0887917,2018
THA,UM,9,10,0,40.60779406,0.1402125,25.62159641,143.3691634,2019
THA,UM,10,11,0,40.97436892,0.1171649,25.56488352,160.1707593,2020
THA,UM,11,12,0,41.40843585,0.2086191,27.15939147,164.1420236,2021
THA,UM,12,13,0,41.90385414,0.2274924,27.03033006,156.4377613,2022
THA,UM,13,14,0,42.46624738,0.3053878,24.98484844,153.8107171,2023
THA,UM,14,15,0,43.08656488,0.2536395,24.23922687,146.2950798,2024
THA,UM,15,16,0,43.08656488,0.2536395,23.74360754,143.0836521,2025
THA,UM,16,17,0,43.08656488,0.2536395,23.74360754,143.0836521,2026
TJK,LM,0,1,0,64.79815751,-0.7049542,7.617665427,21.77536177,2014
TJK,LM,1,2,0,64.65465793,-0.7357851,10.73290727,21.57390776,2015
TJK,LM,2,3,0,64.63168677,-0.7803613,11.37774387,19.09622873,2016
TJK,LM,0,1,0,65.84997493,-0.7639755,15.62585236,13.03200297,2020
TJK,LM,1,2,0,66.37792727,-0.8282832,14.99886719,10.34419842,2021
TJK,LM,2,3,0,66.84189984,-0.7979088,15.14066899,10.41707929,2022
TJK,LM,3,4,0,67.10194429,-0.7683569,14.61257608,12.22291069,2023
TJK,LM,4,5,0,66.98134403,-0.6009336,13.23647694,12.22291069,2024
TJK,LM,5,6,0,66.98134403,-0.6009336,13.23647694,12.22291069,2025
TJK,LM,6,7,0,66.98134403,-0.6009336,13.23647694,12.22291069,2026
TON,LM,0,1,0,77.7002821,-0.6902873,8.870830839,40.5102913,2000
TON,LM,1,2,0,77.33063215,-0.6902873,8.378081714,41.88081711,2001
TON,LM,2,3,0,77.28056252,-0.6902873,7.872194038,44.03040953,2002
TON,LM,3,4,0,77.53777128,-0.6902873,7.875920089,44.61535759,2003
TON,LM,4,5,0,77.97482934,-0.6902873,7.667217562,40.57396217,2004
TON,LM,5,6,0,78.38079643,-0.6443191,7.32736359,52.82953283,2005
TON,LM,6,7,0,78.69059231,-0.6464021,6.955449204,48.22974872,2006
TON,LM,7,8,0,78.54024123,-0.4930368,7.058250678,55.07522058,2007
TON,LM,8,9,0,77.89524427,-0.3886998,6.702610165,52.2729543,2008
TON,LM,9,10,0,77.18205107,-0.2923036,6.537212666,48.00634865,2009
TON,LM,10,11,0,76.53314486,-0.2619455,6.007920542,39.92120436,2010
TON,LM,11,12,1,76.17963542,-0.3146581,5.835304047,33.00585409,2011
TON,UM,0,1,0,75.98506436,-0.3144585,5.855935733,30.59281913,2012
TON,UM,1,2,0,75.66441368,-0.3142357,6.181383934,30.60487223,2013
TON,UM,2,3,0,75.26303676,-0.120326,6.235823721,31.49605963,2014
TON,LM,0,1,1,74.64074665,-0.1242041,6.034202893,34.04323149,2015
TON,UM,0,1,0,74.03437016,-0.1236263,6.047964777,37.38933586,2016
TON,UM,1,2,0,73.75035045,0.0778836,5.979969893,38.02349376,2017
TON,UM,2,3,0,73.47015906,0.2057207,5.760201881,39.30035478,2018
TON,UM,3,4,0,73.09166557,0.2067246,5.220423577,38.21033715,2019
TON,UM,4,5,0,72.73470055,0.0702951,5.382187773,37.82251557,2020
TON,UM,5,6,0,72.63324987,0.0719966,5.689776714,36.39906435,2021
TON,UM,6,7,0,72.84035936,-0.2444921,4.626009235,35.96550591,2022
TON,UM,7,8,0,73.08787026,-0.143802,4.964297088,35.6521961,2023
TON,UM,8,9,0,72.76692428,-0.0372776,5.53953675,34.79873406,2024
TON,UM,9,10,0,72.76692428,-0.0372776,5.53953675,34.1086238,2025
TON,UM,10,11,0,72.76692428,-0.0372776,5.53953675,34.1086238,2026
TTO,UM,0,1,0,44.6860433,0.5944225,17.44871993,31.9045427,2000
TTO,UM,1,2,0,42.85086164,0.5360461999999999,17.44871993,47.41287955,2001
TTO,UM,2,3,0,41.21935239,0.4776699,17.44871993,47.15027389,2002
TTO,UM,3,4,0,39.82580122,0.4264333,17.44871993,39.33872634,2003
TTO,UM,4,5,0,38.66198475,0.2994308,17.44871993,37.96116536,2004
TTO,UM,5,6,1,37.73879624,0.0593739,17.44871993,33.49220255,2005
TUN,LM,0,1,0,55.46084382,0.5323842,16.31004233,53.48235338,2000
TUN,LM,1,2,0,53.66052523,0.49556765,16.55053801,49.60032477,2001
TUN,LM,2,3,0,51.91127778,0.4587511,16.54863652,50.67442478,2002
TUN,LM,3,4,0,50.25842646,0.2272092,16.07968745,49.5788002,2003
TUN,LM,4,5,0,48.73893602,0.2763063,15.77687089,49.61648022,2004
TUN,LM,5,6,0,47.44040547,0.267202,15.65236082,50.06555864,2005
TUN,LM,6,7,0,46.38872402,0.5228632,16.15475061,48.5995857,2006
TUN,LM,7,8,0,45.54156472,0.5739597,16.8400365,48.01155598,2007
TUN,LM,8,9,0,44.89532487,0.5209222,18.13862776,48.5083071,2008
TUN,LM,9,10,1,44.46854511,0.5437486,16.93690224,49.97706953,2009
TUN,UM,0,1,0,44.28651879,0.351978,15.72391041,52.24710387,2010
TUN,UM,1,2,0,44.33055545,0.1431788,15.96951608,57.93479863,2011
TUN,UM,2,3,0,44.5724,0.1317565,15.43494647,57.85204274,2012
TUN,UM,3,4,0,45.06472364,-0.0619573,15.00824302,57.95988231,2013
TUN,UM,4,5,0,45.68505309,-0.0117935,14.5464537,59.80855559,2014
TUN,LM,0,1,0,46.35711181,-0.0139339,14.0105699,60.13655414,2015
TUN,LM,1,2,0,47.10663624,-0.0573078,13.80913851,62.24695547,2016
TUN,LM,2,3,0,47.8580035,0.0523774,14.20104596,64.75372854,2017
TUN,LM,3,4,0,48.60573117,0.1031302,14.51690704,63.52243898,2018
TUN,LM,4,5,0,49.38128262,0.0551904,14.31893977,59.29035832,2019
TUN,LM,5,6,0,50.07155123,-0.0327607,13.69390161,67.65671846,2020
TUN,LM,6,7,0,50.41893034,-0.0145067,14.4468112,64.66753465,2021
TUN,LM,7,8,0,50.551481,-0.1524479,15.62750772,66.00676675,2022
TUN,LM,8,9,0,50.60508388,-0.1684668,15.17352795,62.73056523,2023
TUN,LM,9,10,0,50.53118875,-0.2393469,14.79488685,60.61172497,2024
TUN,LM,10,11,0,50.53118875,-0.2393469,14.79488685,57.68583425,2025
TUN,LM,11,12,0,50.53118875,-0.2393469,14.79488685,57.68583425,2026
TUR,UM,0,1,0,56.31720824,-0.2793402,18.71519222,33.16285584,2000
TUR,LM,0,1,0,55.4197844,-0.1778327499999999,17.73339001,33.16285584,2001
TUR,LM,1,2,0,54.62011001,-0.0763253,16.96871449,33.16285584,2002
TUR,LM,2,3,1,53.91063255,-0.1220872,17.16079604,33.16285584,2003
TUR,UM,0,1,0,53.27842649,0.0811852,17.00493481,33.16285584,2004
TUR,UM,1,2,0,52.71741146,0.04984,16.96540702,33.16285584,2005
TUR,UM,2,3,0,52.20028872,0.0791777,17.12801735,33.16285584,2006
TUR,UM,3,4,0,51.70398806,0.1916776,16.87238131,33.16285584,2007
TUR,UM,4,5,0,51.05705123,0.1301583,16.33626085,33.16285584,2008
TUR,UM,5,6,0,50.24599194,0.2313188,15.21305001,36.81907832,2009
TUR,UM,6,7,0,49.45485319,0.2639953,15.11583655,44.04597076,2010
TUR,UM,7,8,0,48.72431355,0.3221463,16.53030983,48.74220841,2011
TUR,UM,8,9,0,48.03714651,0.3847742,15.94023077,51.5586766,2012
TUR,UM,9,10,0,47.35580286,0.3007252,16.40088469,59.97929142,2013
TUR,UM,10,11,0,46.62969946,0.4793163,16.90585751,63.23763272,2014
TUR,UM,11,12,0,45.94526435,0.3331512,16.76897197,66.38985211,2015
TUR,UM,12,13,0,45.59096954,0.2092276,16.83801213,69.28263647,2016
TUR,UM,13,14,0,45.49220473,0.2874577,17.574177,70.08440273,2017
TUR,UM,14,15,0,45.54640158,0.0477841,18.90950142,66.69766682,2018
TUR,UM,15,16,0,45.95230148,0.2099076,18.25985518,64.25575194,2019
TUR,UM,16,17,0,46.48529509,0.070917,19.03477065,75.26760192,2020
TUR,UM,17,18,0,46.8236863,0.0250833,22.12391589,70.99836085,2021
TUR,UM,18,19,0,46.86290541,-0.0247939,21.80195073,53.42622215,2022
TUR,UM,19,20,0,46.71524232,-0.114085,19.46865145,48.7952169,2023
TUR,UM,20,21,0,46.4838487,-0.0707153,16.84248014,42.96710221,2024
TUR,UM,21,22,0,46.4838487,-0.0707153,16.84248014,45.78276025,2025
TUR,UM,22,23,0,46.4838487,-0.0707153,16.84248014,45.78276025,2026
TZA,LM,0,1,0,87.24319789,-0.5098718,8.501810556,12.63830815,2019
TZA,LM,1,2,0,86.53798451,-0.4883765,8.03212809,12.43518081,2020
TZA,LM,2,3,0,85.73776282,-0.4868409,8.024874633,12.97761267,2021
TZA,LM,3,4,0,85.01823612,-0.4272502,8.183102341,15.15767727,2022
TZA,LM,4,5,0,84.38990117,-0.4051307,8.398510723,16.38667957,2023
TZA,LM,5,6,0,83.75971467,-0.2924507,8.398510723,16.67204565,2024
TZA,LM,6,7,0,83.75971467,-0.2924507,8.398510723,16.67204565,2025
TZA,LM,7,8,0,83.75971467,-0.2924507,8.398510723,16.67204565,2026
UKR,LM,0,1,0,43.78279527,-1.0173133,16.92890518,84.56384289,2002
UKR,LM,1,2,0,43.49927256,-0.9148617,17.54394188,84.56384289,2003
UKR,LM,2,3,0,43.2844447,-0.7853926,17.51169087,84.56384289,2004
UKR,LM,3,4,0,42.92636433,-0.8795064,18.50828186,84.56384289,2005
UKR,LM,4,5,0,42.53773382,-0.8759033,18.74896021,84.56384289,2006
UKR,LM,5,6,0,42.2913225,-0.7953472,18.40445956,84.56384289,2007
UKR,LM,6,7,0,41.7453667,-0.825253,15.88655446,84.56384289,2008
UKR,LM,7,8,0,41.24491277,-0.8187084,14.31668289,87.34997514,2009
UKR,LM,8,9,0,40.86714676,-0.8109626,13.0957491,75.75190257,2010
UKR,LM,9,10,0,40.51663544,-0.8250636,11.76553427,68.48385858,2011
UKR,LM,10,11,0,40.83455267,-0.6959142,12.22962711,66.98381047,2012
UKR,LM,11,12,0,41.31667406,-0.7401478,11.14059174,70.69117175,2013
UKR,LM,12,13,0,42.09549058,-0.5207145,12.22812816,75.22884563,2014
UKR,LM,13,14,0,43.33416075,-0.5539736,11.90277912,56.65775413,2015
UKR,LM,14,15,0,44.48595757,-0.5158451,12.21912603,47.30713009,2016
UKR,LM,15,16,0,45.65577771,-0.4837223,11.98030207,38.3051473,2017
UKR,LM,16,17,0,46.55766114,-0.3631939,11.53402155,34.51185864,2018
UKR,LM,17,18,0,47.2491269,-0.3729409,10.78860042,30.02706859,2019
UKR,LM,18,19,0,47.88463797,-0.3827228,10.10138261,28.17515425,2020
UKR,LM,19,20,0,48.21959873,-0.4048591,10.28329715,23.55564887,2021
UKR,LM,20,21,1,48.54132198,-0.6371971,7.603575719,23.31603781,2022
UKR,UM,0,1,0,48.92714209,-0.5803376,8.312677157,18.64662084,2023
UKR,UM,1,2,0,48.92250906,-0.5988431,8.420482106,18.1641435,2024
UKR,UM,2,3,0,48.92250906,-0.5988431,8.318697366,18.1641435,2025
UKR,UM,3,4,0,48.92250906,-0.5988431,8.318697366,18.1641435,2026
URY,UM,0,1,0,59.81134051,0.4115084,12.5186631,45.09422693,2000
URY,UM,1,2,0,59.84892164,0.45835415,12.67439435,53.85388568,2001
URY,UM,2,3,0,59.8358582,0.5051999,13.08012991,70.51173827,2002
URY,UM,3,4,0,59.70331231,0.4907809,14.87090944,43.18654311,2003
URY,UM,4,5,0,59.4505495,0.2761452,14.90260843,24.1933896,2004
URY,UM,5,6,0,59.21403042,0.5531436,14.85246711,22.47494307,2005
URY,UM,6,7,0,58.98506863,0.5439623,14.54339075,23.75193528,2006
URY,UM,7,8,0,58.67087651,0.5605234,13.73514408,23.02997259,2007
URY,UM,8,9,0,58.30295999,0.629273,14.94688285,27.16853395,2008
URY,UM,9,10,0,57.88230794,0.6581432,14.81860071,19.8647261,2009
URY,UM,10,11,0,57.42266623,0.6600282,13.52832362,21.40403612,2010
URY,UM,11,12,1,56.95235983,0.5985767,12.73340431,21.97399051,2011
UZB,LM,0,1,0,52.09945301,-0.9400214,10.37678582,8.256548834,2009
UZB,LM,1,2,0,50.91359714,-1.1490114,10.37678582,8.256548834,2010
UZB,LM,2,3,0,49.86013912,-1.1231157,10.39225718,8.256548834,2011
UZB,LM,3,4,0,49.08045858,-1.1456714,10.75007724,8.256548834,2012
UZB,LM,4,5,0,48.72632225,-1.1087144,11.75419473,8.256548834,2013
UZB,LM,5,6,0,48.8305476,-0.6758124,12.75841208,8.880877152,2014
UZB,LM,6,7,0,49.33595082,-0.6172446,13.30884947,9.108339741,2015
UZB,LM,7,8,0,50.0611693,-0.5969381,14.04573022,10.34470028,2016
UZB,LM,8,9,0,50.82211314,-0.5185929,2.757647929,13.56264489,2017
UZB,LM,9,10,0,51.70974667,-0.5399603,17.52281947,19.55207978,2018
UZB,LM,10,11,0,52.76985639,-0.5008385,18.55190814,24.79786935,2019
UZB,LM,11,12,0,53.95112709,-0.656688,20.50665259,30.48413739,2020
UZB,LM,12,13,0,55.24976828,-0.3035457,20.42130782,30.54292386,2021
UZB,LM,13,14,0,56.52688705,-0.3830537,19.28646604,31.25553327,2022
UZB,LM,14,15,0,57.6444239,-0.2985744,19.22848931,32.79496309,2023
UZB,LM,15,16,0,58.64942921,-0.1435922,19.95255288,31.45110911,2024
UZB,LM,16,17,0,58.64942921,-0.1435922,20.7717216,31.20901607,2025
UZB,LM,17,18,0,58.64942921,-0.1435922,20.7717216,31.20901607,2026
VCT,LM,0,1,0,62.4522498,0.2202897,5.214580966,51.24287477,2000
VCT,LM,1,2,0,61.6247775,0.2202897,5.809544169,48.52935884,2001
VCT,LM,2,3,1,60.20777385,0.2202897,4.880245632,48.09423564,2002
VCT,UM,0,1,0,58.77655842,0.2202897,4.867361966,46.37664205,2003
VCT,UM,1,2,0,57.49979063,0.2202897,4.971488092,43.31809712,2004
VCT,UM,2,3,0,56.33254553,0.7539939,5.108182898,43.31345653,2005
VCT,UM,3,4,0,55.25079347,0.7522179,4.365746621,44.61127613,2006
VCT,UM,4,5,0,54.20670584,0.8152667,4.919404104,46.26822601,2007
VCT,UM,5,6,0,53.22449318,0.8173616,4.285734217,46.40558433,2008
VCT,UM,6,7,0,52.39329794,0.8246763,4.686871228,48.55204837,2009
VCT,UM,7,8,0,51.79739916,0.9931941,4.908993598,49.00963614,2010
VCT,UM,8,9,0,51.41935305,0.9922006,4.375576145,50.19524709,2011
VCT,UM,9,10,0,51.00124983,0.9924508,4.182294246,51.49668609,2012
VCT,UM,10,11,0,50.49127397,0.9927303,4.292648384,49.75579074,2013
VCT,UM,11,12,0,50.08304141,0.2995406,4.685240436,49.25450291,2014
VCT,UM,12,13,0,49.75777772,0.2974567,4.794933371,49.46079955,2015
VCT,UM,13,14,0,49.48975289,0.5506037,4.991312733,48.05928264,2016
VCT,UM,14,15,0,49.27456382,0.5508389,4.953245192,46.70702222,2017
VCT,UM,15,16,0,49.18177294,0.5521303,4.87835523,44.43152168,2018
VCT,UM,16,17,0,49.26418961,0.5533891,4.040597161,43.61282187,2019
VCT,UM,17,18,0,49.29051423,0.2973715,3.620739141,47.51783167,2020
VCT,UM,18,19,0,49.35157351,0.2995049,3.77256265,46.2241449,2021
VCT,UM,19,20,0,49.58223395,0.5327234,3.866991662,41.18967654,2022
VCT,UM,20,21,0,49.72219759,0.3287938,3.683541505,39.7035965,2023
VCT,UM,21,22,0,49.66011691,0.2682296,3.762890227,36.66227124,2024
VCT,UM,22,23,0,49.66011691,0.2682296,3.934082795,36.56690567,2025
VCT,UM,23,24,0,49.66011691,0.2682296,3.934082795,36.56690567,2026
VNM,LM,0,1,0,45.17109676,-0.3193011,18.30103546,103.3223538,2009
VNM,LM,1,2,0,44.15539369,-0.3572817,17.13057057,90.3531701,2010
VNM,LM,2,3,0,43.42950951,-0.3408009,18.69414554,79.94308182,2011
VNM,LM,3,4,0,43.05745995,-0.3349164,20.27409248,75.54939137,2012
VNM,LM,4,5,0,43.06537992,-0.3212997,20.68745369,77.55811082,2013
VNM,LM,5,6,0,43.3734893,0.0813258,20.37122923,80.00103149,2014
VNM,LM,6,7,0,43.76813253,0.0996825,20.96009168,90.39922733,2015
VNM,LM,7,8,0,44.38523019,0.0543506,21.4882532,98.85896077,2016
VNM,LM,8,9,0,45.32218186,0.070354,22.62712397,103.9720323,2017
VNM,LM,9,10,0,46.12335213,0.018463,23.36716792,105.2759847,2018
VNM,LM,10,11,0,46.60543162,0.0409358,23.7867165,108.0319009,2019
VNM,LM,11,12,0,46.96413614,0.0679668,23.94724304,115.5253499,2020
VNM,LM,12,13,0,47.23929826,0.0482402,24.45937268,124.2828987,2021
VNM,LM,13,14,0,47.41636476,-0.1033176,24.65638214,124.9614788,2022
VNM,LM,14,15,0,47.55141316,-0.1794045,24.11279414,124.9614788,2023
VNM,LM,15,16,1,47.64765103,-0.0922968,24.33308167,124.9614788,2024
VNM,UM,0,1,0,47.64765103,-0.0922968,24.52801596,124.9614788,2025
VNM,UM,1,2,0,47.64765103,-0.0922968,24.52801596,124.9614788,2026
VUT,LM,0,1,0,84.30076676,-0.314791,4.513768329,31.54611255,2000
VUT,LM,1,2,0,82.42770923,-0.314791,4.495731057,33.43318837,2001
VUT,LM,2,3,0,80.60619473,-0.314791,4.204853227,37.09012667,2002
VUT,LM,3,4,0,78.82874857,-0.314791,4.104098894,38.54497072,2003
VUT,LM,4,5,0,77.14007698,-0.314791,4.034017107,39.79175306,2004
VUT,LM,5,6,0,75.5484849,0.2782634,3.798553815,43.59995365,2005
VUT,LM,6,7,0,74.07950853,0.2761804,3.612351114,42.44131575,2006
VUT,LM,7,8,0,72.80437329,-0.0658407,3.109758403,43.79495633,2007
VUT,LM,8,9,0,71.80500659,0.0272666,2.557506306,55.05525116,2008
VUT,LM,9,10,0,71.09805767,-0.0038645,2.94354775,64.83207945,2009
VUT,LM,10,11,0,70.78219979,0.1082686,4.987999261,67.58730771,2010
VUT,LM,11,12,0,70.84885867,0.1073108,4.333502649,69.3541401,2011
VUT,LM,12,13,0,71.17831547,0.087697,3.758769018,73.70882013,2012
VUT,LM,13,14,0,71.74769862,0.0879664,5.341631648,63.78439785,2013
VUT,LM,14,15,0,72.46315343,-0.48966,5.471972253,66.49260679,2014
VUT,LM,15,16,0,73.19933871,-0.7359427,5.189595066,61.95064745,2015
VUT,LM,16,17,0,73.90704096,-0.735365,4.976971615,59.40854882,2016
VUT,LM,17,18,0,74.55344272,-0.7351774,4.556811532,56.83298237,2017
VUT,LM,18,19,0,75.08823186,-0.4375039,4.37014611,54.38400559,2018
VUT,LM,19,20,0,75.46753684,-0.6963905,4.59135918,52.12842853,2019
VUT,LM,20,21,0,75.63765016,-0.757826,4.117967765,53.82089867,2020
VUT,LM,21,22,0,75.61462939,-0.8022922,4.38599422,52.95147011,2021
VUT,LM,22,23,0,75.39359711,-0.8025484,3.830001806,50.60063822,2022
VUT,LM,23,24,0,74.92206821,-0.8432371,4.267181074,50.29417804,2023
VUT,LM,24,25,0,74.24513056,-0.8168523,4.048593466,48.52231222,2024
VUT,LM,25,26,0,74.24513056,-0.8168523,4.048593466,48.52231222,2025
VUT,LM,26,27,0,74.24513056,-0.8168523,4.048593466,48.52231222,2026
WSM,LM,0,1,0,81.65775134,-0.2793718,19.10265457,59.37089059,2000
WSM,LM,1,2,0,82.26660298,-0.2792462,20.09630195,59.37089059,2001
WSM,LM,2,3,0,82.06231557,-0.2791206,20.74489612,59.37089059,2002
WSM,LM,3,4,0,81.13528245,-0.2919728,21.82751382,59.37089059,2003
WSM,LM,4,5,0,80.46256552,-0.2730692,21.73873157,59.37089059,2004
WSM,LM,5,6,0,79.828805,0.0808821,19.72755973,59.37089059,2005
WSM,LM,6,7,0,79.12455985,0.0080041,18.70271875,59.37089059,2006
WSM,LM,7,8,0,78.22691821,-0.008701,16.94592872,59.37089059,2007
WSM,LM,8,9,0,77.33531091,-0.006244,16.49223668,57.19939746,2008
WSM,LM,9,10,0,76.73027943,-0.0183815,10.65596258,57.04432211,2009
WSM,LM,10,11,0,76.43461728,-0.0602476,8.151733297,61.98594054,2010
WSM,LM,11,12,0,76.38804591,-0.0422035,7.57857171,63.55814205,2011
WSM,LM,12,13,0,75.98516873,-0.042004,8.139214551,65.12500353,2012
WSM,LM,13,14,0,75.43356693,0.0167872,7.680412603,67.81505831,2013
WSM,LM,14,15,0,75.29202485,0.6297671,6.89993047,72.85790155,2014
WSM,LM,15,16,1,75.25013028,0.6281051,6.443929145,72.12327575,2015
WSM,UM,0,1,0,75.38934903,0.8251774,6.255926195,75.6587264,2016
WSM,UM,1,2,0,75.93528384,0.8254042,6.19206875,77.64804712,2017
WSM,UM,2,3,0,76.63396329,0.8266492,4.728204974,81.5490929,2018
WSM,UM,3,4,0,77.39415003,0.5845121,4.540111648,83.25522043,2019
WSM,LM,0,1,0,78.24200222,0.5102513,3.950344658,87.01174257,2020
WSM,LM,1,2,0,78.98658718,0.512308,5.029271878,94.89296627,2021
WSM,LM,2,3,0,79.66947667,0.2181469,4.305820232,88.93881052,2022
WSM,LM,3,4,1,79.96461559,0.419559,4.803020606,74.14891232,2023
WSM,UM,0,1,0,79.67825413,0.4344899,5.21437366,69.94392918,2024
WSM,UM,1,2,0,79.67825413,0.4344899,4.924838172,65.48230992,2025
WSM,UM,2,3,0,79.67825413,0.4344899,4.924838172,65.48230992,2026
ZAF,UM,0,1,0,65.70270523,0.4728977,18.96826643,117.0953665,2000
ZAF,LM,0,1,0,63.54386091,0.45100965,19.03695787,121.0697456,2001
ZAF,LM,1,2,0,61.40677841,0.4291216,19.0721823,97.31737283,2002
ZAF,LM,2,3,1,59.45525216,0.4573859,18.50211188,102.7677012,2003
ZAF,UM,0,1,0,57.85877215,0.4701653,17.98981452,112.8209134,2004
ZAF,UM,1,2,0,56.65103797,0.4932407,17.37057973,122.283168,2005
ZAF,UM,2,3,0,55.68531128,0.382498,15.59552455,139.0073677,2006
ZAF,UM,3,4,0,54.84779105,0.3321647,15.44192483,142.4220455,2007
ZAF,UM,4,5,0,54.19906046,0.3051168,15.60869108,125.9558803,2008
ZAF,UM,5,6,0,53.66699386,0.3762598,14.50780436,121.0945463,2009
ZAF,UM,6,7,0,53.02351831,0.2719786,13.85957361,124.0938999,2010
ZAF,UM,7,8,0,52.36100429,0.3051973,12.86177002,118.970676,2011
ZAF,UM,8,9,0,51.86550724,0.3162949,12.48259185,125.1677855,2012
ZAF,UM,9,10,0,51.46003027,0.3334887,12.36677578,127.0292725,2013
ZAF,UM,10,11,0,51.1390116,0.331414,12.48071139,128.8383748,2014
ZAF,UM,11,12,0,50.77981422,0.2444848,12.51794447,127.2032442,2015
ZAF,UM,12,13,0,51.0589577,0.2013163,12.48364435,124.3604961,2016
ZAF,UM,13,14,0,51.26678854,0.2227717,12.5127045,127.0302839,2017
ZAF,UM,14,15,0,50.67742758,0.148105,12.45703328,118.380858,2018
ZAF,UM,15,16,0,50.09433937,0.1893815,12.40089127,117.1855569,2019
ZAF,UM,16,17,0,49.49614179,0.0953251,11.72504678,109.0546914,2020
ZAF,UM,17,18,0,48.9162852,0.0420935,12.07755389,93.19638974,2021
ZAF,UM,18,19,0,48.55046604,-0.0015597,12.4454055,91.56972876,2022
ZAF,UM,19,20,0,48.36793447,-0.18467,12.98000555,89.71179959,2023
ZAF,UM,20,21,0,48.31141734,-0.2259135,12.79730097,89.44763602,2024
ZAF,UM,21,22,0,48.31141734,-0.2259135,12.25451087,89.44763602,2025
ZAF,UM,22,23,0,48.31141734,-0.2259135,12.25451087,89.44763602,2026
ZMB,LM,0,1,0,92.62723546,-0.7193465,7.578283936,13.69295912,2010
ZMB,LM,1,2,0,91.94376572,-0.5109032,7.51615953,13.69295912,2011
ZMB,LM,2,3,0,91.24801217,-0.5002823,7.075813251,15.85901905,2012
ZMB,LM,3,4,0,90.41536253,-0.5312299,6.023734529,15.81697364,2013
ZMB,LM,4,5,0,89.42766688,-0.4462427,6.819983359,17.08812469,2014
ZMB,LM,5,6,0,88.38199832,-0.529713,7.522311308,19.76483406,2015
ZMB,LM,6,7,0,87.27264252,-0.5286172,7.68612523,15.44212051,2016
ZMB,LM,7,8,0,86.08802791,-0.4632759,8.127238236,14.90601054,2017
ZMB,LM,8,9,0,84.88484383,-0.5019925,6.84776648,14.97371923,2018
ZMB,LM,9,10,0,83.63371371,-0.6197185,6.788930097,15.62618991,2019
ZMB,LM,10,11,0,82.29107547,-0.7343493,7.70383075,15.16355456,2020
ZMB,LM,0,1,0,79.51647008,-0.5899419,7.996352892,12.97508883,2022
ZMB,LM,1,2,0,78.10699209,-0.5628206,8.502958799,15.62630606,2023
ZMB,LM,2,3,0,76.69124074,-0.5330555,9.048585707,17.00737997,2024
ZMB,LM,3,4,0,76.69124074,-0.5330555,8.748954373,17.00737997,2025
ZMB,LM,4,5,0,76.69124074,-0.5330555,8.748954373,17.00737997,2026
ZWE,LM,0,1,0,86.51683985,-1.0473123,13.67822941,5.83026743,2018
ZWE,LM,1,2,0,85.44790583,-1.1049584,12.15720733,3.428021764,2019
